1.112018000000000000e+06 1.122018000000000000e+06 1.132018000000000000e+06 1.142018000000000000e+06 1.152018000000000000e+06 1.162018000000000000e+06 1.172018000000000000e+06 1.182018000000000000e+06 1.192018000000000000e+06 1.202018000000000000e+06 1.212018000000000000e+06 1.222018000000000000e+06 1.232018000000000000e+06 1.242018000000000000e+06 1.252018000000000000e+06 1.262018000000000000e+06 1.272018000000000000e+06 1.282018000000000000e+06 1.292018000000000000e+06 1.302018000000000000e+06 1.312018000000000000e+06 2.012018000000000000e+06 2.022018000000000000e+06 2.032018000000000000e+06 2.042018000000000000e+06 2.052018000000000000e+06 2.062018000000000000e+06 2.072018000000000000e+06 2.082018000000000000e+06 2.092018000000000000e+06 2.102018000000000000e+06 2.112018000000000000e+06 2.122018000000000000e+06 2.132018000000000000e+06 2.142018000000000000e+06 2.152018000000000000e+06 2.162018000000000000e+06 2.172018000000000000e+06 2.182018000000000000e+06 2.192018000000000000e+06 2.202018000000000000e+06 2.212018000000000000e+06 2.222018000000000000e+06 2.232018000000000000e+06 2.242018000000000000e+06 2.252018000000000000e+06 2.262018000000000000e+06 2.272018000000000000e+06 2.282018000000000000e+06 3.012018000000000000e+06 3.022018000000000000e+06 3.032018000000000000e+06 3.042018000000000000e+06 3.052018000000000000e+06 3.062018000000000000e+06 3.072018000000000000e+06 3.082018000000000000e+06 3.092018000000000000e+06 3.102018000000000000e+06 3.112018000000000000e+06 3.122018000000000000e+06 3.132018000000000000e+06 3.142018000000000000e+06 3.152018000000000000e+06 3.162018000000000000e+06 3.172018000000000000e+06 3.182018000000000000e+06 3.192018000000000000e+06 3.202018000000000000e+06 3.212018000000000000e+06
4.600000000000000000e+04 4.600000000000000000e+04 4.600000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.750000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.350000000000000000e+04 7.450000000000000000e+04 5.350000000000000000e+04 5.350000000000000000e+04 5.350000000000000000e+04 3.600000000000000000e+04 3.350000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.750000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 5.350000000000000000e+04 4.100000000000000000e+04 3.500000000000000000e+04 3.450000000000000000e+04 3.500000000000000000e+04 5.000000000000000000e+04 3.750000000000000000e+04 7.450000000000000000e+04 5.000000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.450000000000000000e+04
7.200000000000000000e+04 4.600000000000000000e+04 4.600000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 4.000000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 7.700000000000000000e+04 5.600000000000000000e+04 5.600000000000000000e+04 5.600000000000000000e+04 3.850000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 4.000000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 5.600000000000000000e+04 4.350000000000000000e+04 3.750000000000000000e+04 3.700000000000000000e+04 3.750000000000000000e+04 5.250000000000000000e+04 4.000000000000000000e+04 7.700000000000000000e+04 5.250000000000000000e+04 3.850000000000000000e+04 3.850000000000000000e+04 3.700000000000000000e+04
-1.000000000000000000e+00 4.600000000000000000e+04 4.600000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 4.000000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 7.700000000000000000e+04 5.600000000000000000e+04 5.600000000000000000e+04 5.600000000000000000e+04 3.850000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 4.000000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 5.600000000000000000e+04 4.350000000000000000e+04 3.750000000000000000e+04 3.700000000000000000e+04 3.750000000000000000e+04 5.250000000000000000e+04 4.000000000000000000e+04 7.700000000000000000e+04 5.250000000000000000e+04 3.850000000000000000e+04 3.850000000000000000e+04 3.700000000000000000e+04
-1.000000000000000000e+00 -1.000000000000000000e+00 4.600000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.700000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.750000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.350000000000000000e+04 7.450000000000000000e+04 5.350000000000000000e+04 5.350000000000000000e+04 5.350000000000000000e+04 3.600000000000000000e+04 3.350000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.750000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 3.350000000000000000e+04 3.350000000000000000e+04 3.500000000000000000e+04 3.500000000000000000e+04 5.350000000000000000e+04 4.100000000000000000e+04 3.500000000000000000e+04 3.450000000000000000e+04 3.500000000000000000e+04 5.000000000000000000e+04 3.750000000000000000e+04 7.450000000000000000e+04 5.000000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.450000000000000000e+04
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.950000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 4.000000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 7.700000000000000000e+04 5.600000000000000000e+04 5.600000000000000000e+04 5.600000000000000000e+04 3.850000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 4.000000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 3.600000000000000000e+04 3.600000000000000000e+04 3.750000000000000000e+04 3.750000000000000000e+04 5.600000000000000000e+04 4.350000000000000000e+04 3.750000000000000000e+04 3.700000000000000000e+04 3.750000000000000000e+04 5.250000000000000000e+04 4.000000000000000000e+04 7.700000000000000000e+04 5.250000000000000000e+04 3.850000000000000000e+04 3.850000000000000000e+04 3.700000000000000000e+04
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 4.350000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.350000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 7.050000000000000000e+04 4.950000000000000000e+04 4.950000000000000000e+04 4.950000000000000000e+04 3.200000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 3.350000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 4.950000000000000000e+04 3.700000000000000000e+04 3.100000000000000000e+04 3.050000000000000000e+04 3.100000000000000000e+04 4.600000000000000000e+04 3.350000000000000000e+04 7.050000000000000000e+04 4.600000000000000000e+04 3.200000000000000000e+04 3.200000000000000000e+04 3.050000000000000000e+04
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.350000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 7.050000000000000000e+04 4.950000000000000000e+04 4.950000000000000000e+04 4.950000000000000000e+04 3.200000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 3.350000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 4.950000000000000000e+04 3.700000000000000000e+04 3.100000000000000000e+04 3.050000000000000000e+04 3.100000000000000000e+04 4.600000000000000000e+04 3.350000000000000000e+04 7.050000000000000000e+04 4.600000000000000000e+04 3.200000000000000000e+04 3.200000000000000000e+04 3.050000000000000000e+04
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.350000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 7.050000000000000000e+04 4.950000000000000000e+04 4.950000000000000000e+04 4.950000000000000000e+04 3.200000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 3.350000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 4.950000000000000000e+04 3.700000000000000000e+04 3.100000000000000000e+04 3.050000000000000000e+04 3.100000000000000000e+04 4.600000000000000000e+04 3.350000000000000000e+04 7.050000000000000000e+04 4.600000000000000000e+04 3.200000000000000000e+04 3.200000000000000000e+04 3.050000000000000000e+04 4.950000000000000000e+04 3.200000000000000000e+04 7.050000000000000000e+04 7.050000000000000000e+04 3.700000000000000000e+04 3.050000000000000000e+04 3.350000000000000000e+04
-1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 3.300000000000000000e+04 3.300000000000000000e+04 3.300000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.350000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 7.050000000000000000e+04 4.950000000000000000e+04 4.950000000000000000e+04 4.950000000000000000e+04 3.200000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 3.350000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 2.950000000000000000e+04 2.950000000000000000e+04 3.100000000000000000e+04 3.100000000000000000e+04 4.950000000000000000e+04 3.700000000000000000e+04 3.100000000000000000e+04 3.050000000000000000e+04 3.100000000000000000e+04 4.600000000000000000e+04 3.350000000000000000e+04 7.050000000000000000e+04 4.600000000000000000e+04 3.200000000000000000e+04 3.200000000000000000e+04 3.050000000000000000e+04 4.950000000000000000e+04 3.200000000000000000e+04 7.050000000000000000e+04 7.050000000000000000e+04 3.700000000000000000e+04 3.050000000000000000e+04 3.350000000000000000e+04
